0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.59305495,-0.04129437,-0.37010875,-0.41401652,-2.0353208,0.21861564,-1.0831487,0.1601869,-1.109594,-0.2577298,-1.6142268,1.1214948,-0.39694828,-0.92901057,-1.2028888,0.480276,-0.15973152,0.77723694,1.1180848,-0.20639795,0.24538502,-1.6959862,0.43957612,-1.0403236,-1.2504131,0.71667534,-0.33086658,-1.1793396,0.35708842,1.6779015,0.6448845,0.78628,-0.58948994,1.0635942,0.5651205,-0.9831713,0.3945935,0.6855561,0.8498608,-1.2589102,-1.943923,0.39817008,-1.1175952,-0.87710375,0.18951102,0.14826289,-0.66229665,1.0622139,-0.17284542,-0.85980606
0.3662291,-0.097911134,-0.26283023,-0.56346005,-1.628962,-0.4591681,-0.88525283,1.7986058,0.44063768,0.32155126,0.9962329,-0.84095955,1.1442006,-0.42995304,-1.0140821,-0.029800884,1.6770154,1.7892866,-1.3677661,-1.6515429,-0.7691488,0.7794719,0.9712178,2.2397692,-1.3242738,-0.98294026,0.03742707,-1.7549355,-1.0819161,-0.9585366,-0.8300489,0.50629944,-0.95596063,0.33241686,-0.3847457,0.76790565,0.039204072,-0.6371721,1.061181,-0.702652,1.0238858,0.83596516,-0.7054484,0.90364105,0.6987198,-1.0118349,-2.9085603,-0.43916968,0.5448802,-1.2503732
-0.47987756,0.6234752,1.3178022,0.93533593,-2.817438,-0.95732504,-0.351339,0.35435587,-1.7011865,-1.4934961,-0.59073865,-0.59830534,-1.3000062,-1.1770855,0.008489116,-0.2760561,0.81213427,0.267575,1.2333424,-1.2864685,-1.4355057,0.6019785,-1.2686872,0.19246055,2.1842487,2.5849206,-0.0461711,0.48320884,-0.03165195,0.3679394,1.976666,-0.589059,0.607819,2.1888587,-0.020211,-0.77599317,-0.8497285,0.8142434,-0.95879245,-0.19072111,1.2041688,0.3225266,0.821345,0.9717188,-1.16393,0.8501474,-1.2115897,-0.6937007,-1.157845,-0.1993487
1.2758567,-1.3087611,0.35527417,-0.45609,-0.74883235,-0.5736825,-0.5741037,-1.593922,0.9991009,0.6088061,-0.4420158,1.3784705,-0.18495764,-0.018249894,-1.2285956,-0.18169473,0.16689363,-0.9424985,-0.20011994,0.788648,-0.12937728,0.49040228,-1.264889,-0.40766478,-1.5403857,0.7649097,0.16550887,-1.2537451,0.9354548,-0.3546765,-0.23212545,-0.21191134,-0.81920755,-0.020275524,0.8575633,0.63738203,1.5495237,1.1192123,-0.7574765,-0.4001799,-1.8165255,0.41330007,-1.2183801,1.0096095,1.8404684,0.40538317,-0.50376934,0.5823047,1.4814192,-1.6791865
-0.36013463,0.6452423,0.9102743,-1.6921048,0.7954735,0.39465252,-0.89068115,0.33321652,1.2225717,0.08639255,0.22961417,0.16649221,-0.11306628,0.84628266,-1.3683479,0.32936043,0.83963186,0.83954185,0.83510786,0.26882866,0.10844399,-1.1038972,0.6482333,-0.433142,2.1171794,-0.5007986,0.07689934,-0.78458637,0.3452774,-0.8282367,-0.7767869,0.6088603,0.9669243,-0.89408386,-1.069715,-1.1795207,0.16770683,0.36871216,0.5358833,-1.4824119,-0.32206887,-0.018176187,0.5986048,1.049155,1.0591352,0.44238627,2.0058699,1.5772289,-2.975529,-1.10513
-0.95488864,0.5537246,0.3155335,0.017870128,1.5413799,0.36437532,-1.6347854,1.3949761,-0.16253592,2.4113553,0.5929445,0.6949011,1.6720965,-0.8248076,0.46156284,-0.8163516,0.0035953245,0.3638392,-1.2232574,-1.5212348,-0.37346303,2.1569965,0.0055984305,1.0698302,0.791486,-0.3632244,1.0791783,0.26280475,0.6509124,-0.9632559,0.3130241,0.26501,0.6437499,1.4866841,1.2347069,-2.0261927,1.4179293,-2.114754,-0.46197584,-0.99432963,-1.4273692,0.5786262,0.6901227,-0.96998006,0.743859,1.6298409,0.47157365,-1.2967794,-0.9964727,-0.123353735
-1.0295686,-1.0764071,0.9073064,-0.23226069,0.99703234,-0.8006879,-0.34749204,-0.94817364,0.95439285,0.3434444,-1.1257808,0.9636953,1.0176165,-0.12087521,1.455292,0.8913769,0.10338387,-0.81508136,-1.0716572,-0.14854075,0.1046701,-0.4862853,-1.2022374,1.4946775,-0.7686928,-0.38565856,-0.5652524,1.0917171,-0.45965812,0.118876815,0.31603035,0.75351804,-1.0202478,-0.4906114,-0.8235985,0.09939111,0.650362,-0.11115368,1.4241374,-2.1179945,-2.144965,-0.538608,0.4025705,-0.21101023,1.726704,0.3766804,0.18178858,-0.5421303,0.091656946,-0.15143721
0.48292863,-0.08314713,1.4210451,-1.9186491,-0.6774616,0.35912558,2.4451392,1.5792363,0.6983355,1.7618698,0.64224976,0.49526167,-1.0951011,1.2273633,0.94249886,-0.004201688,1.224422,-0.8516012,-2.5533426,0.39730465,-0.36026472,2.2495399,-0.61567783,0.16337265,1.2246007,2.2821767,-0.50878024,1.1558229,-2.2083914,0.022695903,-0.5275909,1.4617984,-0.0101619875,-0.029794054,-2.2380354,-0.52799547,0.8554586,-1.8621958,1.5753666,-0.94674444,0.22841036,-0.15279749,0.9915742,1.1504207,0.57344717,0.48083043,0.9916341,-0.26483285,-0.92192155,0.899706
0.25014105,-1.121254,-0.931726,-0.97124106,-0.33283424,-1.3575569,0.8734603,0.027511304,0.32998842,-1.46692,0.14425914,-0.44972184,0.036517546,-0.6092783,-0.20986104,-0.4337828,0.91594726,-1.0746696,-0.57434714,2.1841137,-1.1478723,-0.54943174,-0.30951613,0.33573472,0.59239256,-1.1489526,0.11647789,-1.5812911,-1.5968103,-0.0224996,-0.18245532,0.18202434,1.3985001,-0.15876308,1.0302532,-0.42767832,0.31296623,-0.15880239,1.8902605,0.9421795,0.8552589,-0.8345196,0.19157447,-0.65201396,-1.0340052,-0.8158831,-0.8530887,0.5440469,0.02133433,-1.7183131
0.6555264,1.3277885,0.6957859,-2.1208293,-0.08162577,0.094854966,0.54806405,0.28312975,1.271482,1.9713238,-0.6706053,1.503862,-1.0507517,0.39574134,1.3964589,-1.7537634,-1.9808451,-0.7995988,-1.502955,-1.2701331,0.58195674,-0.24722682,1.521246,0.0069494275,-0.5288775,0.43891084,-0.5085681,-1.4254164,0.64615136,0.032952804,0.11669261,-0.32430375,0.7774144,3.1359625,1.4842134,1.1263132,2.5376422,0.63168406,-0.80808115,0.6703664,-0.2936944,-1.7427528,-1.2615576,1.6629813,-0.8731738,0.53906274,0.14413087,-1.0936456,1.1412505,-0.4053712
